Geneid	Length	genome_mapping/High_6620c1.rep3.RNAseq.mm10.sorted.bam
Slfn9	3856	989
Ttll6	3206	9
Sdk2	8300	62
Fscn2	1718	19
Dock4	8065	3266
Kcnh5	4061	4
Ppwd1	2366	620
Antxrl	2126	7
Htr2a	2937	107
Slc30a8	1971	2
Map3k13	6709	620
Pigz	2184	52
Lmln	4111	442
Ccdc14	4107	1509
Adgrg7	2701	19
Dact2	2809	318
Lnpep	5181	3508
E230025N22Rik	2016	55
Pcyox1l	2017	1072
Loxhd1	7570	0
9930021J03Rik	8026	3263
Slc16a12	4092	1156
Ccnj	3817	696
Vwa2	3882	2
Slco5a1	8511	364
Adamts4	6311	2204
Cntnap5b	10140	0
Serpinb13	1607	0
Olfml2a	2409	240
Galnt5	3247	14
Exd1	3143	91
Slc7a14	8840	0
Frem2	12348	60
Zfp697	5164	1342
Wdr63	3082	12
Manea	4628	1042
Rgp1	5868	4005
Zfp462	10496	1127
Klhl9	4217	4618
Kank4	4801	30
Cdcp2	2611	0
Gpatch3	2003	528
Ttc34	4776	6
Lrrd1	2951	45
Tmprss11e	3408	148
Ugt2b35	3358	2099
Wdfy3	14277	8293
Tmem132d	4278	14
Fry	10730	2337
Svs1	2777	0
Slc6a11	4066	0
Styk1	3378	3154
Slc13a4	3426	20
Parp12	3229	1692
Ppp6r1	3793	8293
Fam71e2	2687	0
Kirrel2	3122	0
4933405O20Rik	1339	0
Man2a2	6554	6651
Fsd2	2976	755
Olfm5	2253	0
Olfml1	1969	177
Ovch2	1924	0
Cd163l1	3454	21
Prag1	4780	5381
Abcc12	4511	28
Tox3	3193	44
Ccdc113	1271	0
Hydin	15783	36
Zfp317	4348	1870
Zfp846	2755	255
Nxpe4	3173	165
Peak1	10979	9039
Klhl31	6257	365
Dclk3	3498	82
Nlgn3	3883	24
Amdhd2	1463	2560
Sowahc	4512	1834
Alkbh5	6025	11057
Lsm12	1224	1929
Mgat5b	4254	0
Serpina5	2162	98
Adck5	2034	1238
Fbxl4	3798	1394
Rbm48	2330	558
Phtf2	4839	1304
Ssc5d	4314	353
Idh2	1702	23498
Map1s	3274	4366
Vat1l	3655	24
Myo9a	11974	2365
Pfkfb4	3485	835
Catsperb	3716	6
Serpina3b	2070	1
Zbtb11	4998	1714
Ip6k3	2305	127
Vps13a	11164	3904
Galnt13	6966	0
Rbbp8nl	2319	62
Adgrg3	2438	495
Tango6	4409	1564
Cbr3	1167	1060
Serpinb1b	1718	28
Speer2	1118	0
Sprr4	231	0
Pmpca	3125	7660
Zc2hc1a	3361	2225
Rln3	475	6
Csnk1g1	7183	2523
Mcph1	4661	1390
Prune1	3140	4626
Eif5	3966	25137
Gpr20	2141	10
Chd6	10579	4817
Cds1	3918	137
Grm6	4332	0
Fam180a	1530	80
Rbmx2	1743	726
Svs3b	1252	0
Trp53bp2	4370	3177
P3h2	3316	433
Proser1	4343	2725
Dnd1	1469	123
Sox30	2995	0
Cgas	4134	203
Tph2	2626	4
Zfyve16	5451	2289
Xkr6	2537	8
Ticam2	3264	145
Erfe	2815	838
Fitm2	1643	1434
Gpr171	2225	294
Haus6	6158	1549
Slc10a4	2085	4
Amz1	2685	166
4933402N03Rik	1161	0
Gpr26	2799	0
BC030500	1605	8
Cypt4	644	0
Rab8b	4751	2415
Lancl3	3920	307
Nyx	5585	30
Dleu7	1332	0
Synb	3001	4
Erich5	2376	55
Colec10	4587	118
Fem1c	2866	2039
Fam124b	2862	38
Klhdc7a	5854	459
Sspo	15652	25
Zfp775	2520	850
Rpgrip1l	6969	497
Pskh1	3246	3131
Kdm4d	2662	4
9930111J21Rik2	2403	2
4930595M18Rik	2645	0
Cypt2	695	0
Nav1	12767	5103
Fbxo45	4046	1707
Iws1	9623	4055
Vcpip1	9749	3384
Nbeal1	12108	3581
Rccd1	2340	390
Pp2d1	2476	12
Rpusd2	5134	597
Arsj	3690	116
Hmgcll1	3615	1363
Suox	2349	5578
Hmces	1407	1419
Zfp940	2764	112
Maoa	4161	2846
Wdr24	3099	2256
Rnasek	622	2281
Dusp18	4632	2641
Gpkow	3573	3589
Pamr1	2854	2372
Lgalsl	3635	3095
Fnip1	6281	3880
Ube2o	5192	3216
Lin52	2144	506
Mrps27	1848	1772
Ppip5k2	5568	6995
Ythdf1	3171	4633
Cenpe	7813	3745
Tapt1	3489	4108
Insc	2321	271
Dipk1c	2251	8
Mgat4f	1770	0
Cfap100	2141	25
Sh2d7	3067	2
Sowahd	1574	0
Rab6b	4734	79
Mageb18	2160	0
Helt	1532	0
Fam83a	2085	126
Crtc3	5110	2606
C1s2	2662	147
Slc41a1	4661	3178
Gpt2	4981	12129
Rcc2	3767	10419
Stfa2l1	414	92
C2cd2	6556	1695
Crybg3	10522	1882
Micall2	3346	1854
Ifnlr1	4011	1079
Phf12	4392	4229
Disc1	2597	63
Mamdc2	3338	80
Klk15	1285	0
Klk14	1271	4
Impg2	6912	57
Zar1	1259	0
Adam6a	2507	0
Gimap9	1383	127
Gpbar1	990	41
Coa6	763	936
Cdh22	3586	6
Ticam1	2830	1376
Hpcal4	4652	284
Hbq1a	604	0
Mrpl22	899	1122
Mmgt2	1883	1396
Pou6f2	2113	0
4930474N05Rik	839	0
Eny2	2429	3050
Ftdc2	677	0
Grp	888	0
Pgm5	7981	788
Prss58	987	0
Samd4b	4391	7242
Prr12	7338	3217
Ifi209	3497	148
Adnp2	4188	2265
Tctex1d4	982	2
Stk36	5234	336
Galntl6	5089	44
Selenov	1267	2
Slc24a5	1951	60
Gimap5	1943	107
Leprot	1827	7841
Agtr1b	2147	0
Aqp6	2260	0
Mdfic	3435	2877
Slc31a1	3744	3579
Tnks	6444	6785
Rhof	2143	263
Trib3	2051	1008
Pdhx	2524	2084
Commd2	2961	3159
Stbd1	1985	676
Emc3	1958	6244
Sf3b5	734	3222
Bola2	337	2032
Aqp11	1322	219
Tmem177	3305	570
Rps19bp1	830	1466
Hspbap1	4686	753
Rae1	1742	3660
Ikzf5	4390	1611
Lpar6	2468	1265
Dusp28	1491	818
Rab39b	3402	11
Zcchc3	3089	192
Fbxo28	4913	3031
4930430F08Rik	2419	288
Trpm4	4245	1874
Vars2	4424	6415
Dnaic1	2491	6
Chst8	2397	73
1810030O07Rik	2668	2451
Etd	478	0
2300002M23Rik	1248	2
2310022B05Rik	3307	6783
Txndc15	1528	3506
Sash1	7183	5275
Utp20	8831	4770
4931422A03Rik	1090	62
Zfp689	3621	447
Tprg	1084	37
Bpifb9a	2038	0
Ptk7	4255	5485
Mast4	10670	4162
Wdr27	2759	36
Plekhf2	2920	1777
Erich3	2009	0
Amer1	8468	1379
Mvb12b	4995	2048
Hepacam	3088	18
Gpr22	4544	180
Slc25a16	3141	2053
Psmb11	4247	0
Fbxl22	3935	108
Abca12	8323	109
Tmem65	3644	4892
Mmd2	2146	21
Dnali1	2086	0
Metap1	2549	6575
Rnf139	4348	2531
Dipk2b	3505	43
Faxc	9342	638
1700028K03Rik	3250	38
Hectd3	4566	3743
Mzt1	2256	2759
Zfp28	4146	811
Psapl1	2547	18
Arid2	9029	6632
Heg1	4780	3789
Shisa4	1190	598
Myh10	7783	6251
Bora	3934	1042
Epm2aip1	7247	3712
Sowahb	3900	1198
Lpar4	4237	38
Cntln	6949	414
Rassf10	3497	35
Srd5a1	2665	4101
Fzd10	2988	10
Tmem62	2866	1297
Tprn	2808	2080
Nlrp4f	3527	0
Mael	1546	0
Anapc2	3017	10974
Sall4	5073	8
Tent5b	2288	2864
Mob3c	2896	962
Upk3b	2036	112
Bmt2	4141	2322
Eogt	4128	1826
Adamts9	8057	1344
Ceacam15	1391	0
Spty2d1	5226	2884
Acp7	2136	0
Acad11	3337	2686
Chchd10	1491	5098
Nt5dc3	5952	3038
Epop	2330	256
Maml1	5552	3412
Nhlrc1	2294	70
Cphx1	1653	0
Ldhal6b	1445	44
Unc119b	3643	7332
Exoc6	2733	3017
Zdhhc15	5508	1143
Stn1	1992	1753
Card11	4112	124
Lyrm2	1330	649
Mex3b	3416	1101
Ston2	9896	2194
Spem2	1638	0
Mtrf1l	2621	498
Ankhd1	8231	9349
Gpd1l	4393	5123
2700081O15Rik	4989	3820
Fam72a	1354	117
B4gat1	2035	2155
Lhfp	2089	3768
Rnf169	7157	3061
Apol7c	2044	44
4930555G01Rik	2065	0
Exosc4	1789	1849
Fbxw17	2495	1062
Rbm15b	6148	4056
Mlec	5952	24690
Atp6v0d2	2503	1116
Sobp	4980	195
Tmem139	1147	39
Actr5	2377	1154
Orai1	1871	2690
Prr9	1183	2
Fam163b	2946	0
Kctd12b	4795	263
Tmem132c	5113	166
Zfp526	3368	735
Aldh4a1	3355	3845
Mars2	2882	695
Prss27	1149	77
Etnk2	2280	2893
Zmat1	3503	387
Calhm6	1082	30
Wdr18	2954	3300
Ckap4	2915	4832
Ankrd34b	3940	6
Abra	1762	866
Nmnat2	4523	220
Sestd1	8935	5484
Zfp770	4263	725
Fras1	15848	115
Lrfn3	2861	280
Zfp612	4902	530
Grik4	3488	26
Snx33	4564	1644
Coro2b	3610	322
Prtg	8764	8
6430571L13Rik	2552	21
Gpr75	2922	14
Gpr150	2146	4
Actbl2	2737	8
Pnma2	4518	0
Slitrk6	4242	100
Gpc5	2885	6
Adamts12	8616	2383
Tmem74	1472	14
Aard	1348	14
Adamts19	5067	6
Slc35g1	3471	1338
Fam78a	6217	302
Dhrs9	2817	286
Zfp804a	4183	32
Fam171b	5686	200
Intu	6387	583
Fam221b	1763	0
Kctd8	2889	4
Hcar1	3265	22
Ppm1k	6171	1390
Qrfprl	2953	0
Leng9	1690	442
Fbxo46	2962	810
Mrgprb2	2076	437
Nlrp10	4483	396
Mrgpre	3761	1002
Arhgap20	6365	391
Nim1k	4103	537
Dcaf12l2	2881	0
Rttn	7269	737
Rab11fip4	3145	304
Wdfy2	2011	607
Ap4e1	6524	2200
Clspn	4982	937
Zfp747	2684	454
Pcnx2	7236	42
Rab39	2971	24
Prr11	3827	1221
Tmem169	2815	12
A2m	4671	650
Cbln4	2799	0
Wnk4	4148	1380
Wdr43	3450	6734
Adgrb3	5522	26
Adamts2	7265	2913
Gphb5	1614	0
Xylt1	3070	161
Txnl4b	1890	651
Dmrta1	4073	31
Trim30b	2771	24
Tnfrsf26	2977	556
H4f16	439	6
H3c3	480	22
H4c4	402	33
H4c6	383	0
H4c9	403	351
H4c18	406	14
H2ac1	477	0
H2ac12	522	12
H2ac4	505	50
H2ac10	504	76
H2ac20	468	12
H2bc1	432	0
H2bc3	490	27
H2bc12	500	18
H2bc18	493	44
Ankef1	2723	12
Gpr4	2884	114
Gpr82	2497	6
Vmn2r7	2484	0
Slc35f6	3082	2777
Npsr1	3791	0
Glp2r	4873	8
Bricd5	997	0
Fchsd1	4227	1089
Shfl	1683	595
Gpr141b	2773	28
Hoxc5	2730	44
Acer1	2429	4
Nup153	6021	6426
Plxna4	12588	1562
Taf7	3302	484
G6pc3	1543	1687
Vmn2r81	3276	0
Adam29	2742	0
Hps6	2696	1192
Fem1al	3274	8
Spire1	5706	4339
Ppm1f	4933	3814
Rnf208	1333	99
Dnajc22	1462	2631
Arhgap18	3616	2566
Esrp2	2672	4301
Osbpl11	4521	2818
Ints5	3294	2914
Exph5	9601	710
Ush1g	3183	243
Fbxo2	1234	223
Arglu1	1712	4858
Ubald2	1482	46
Lrtm1	7318	732
Insyn1	2177	575
Itga11	4937	372
A430057M04Rik	4699	74
Syt15	4184	98
Dusp4	2427	5273
Nwd1	7724	8
Defb20	690	0
Hif1an	6190	4542
Fbxl7	4616	86
Galm	2245	762
Efcab5	4654	174
Rab9b	3781	2
Cep295	7371	2064
Topbp1	5111	5130
Simc1	4793	1201
Smo	3977	4429
Atp10b	6909	218
9130023H24Rik	3581	188
Slc22a30	1997	46
Tigar	3653	1454
Glt1d1	1559	565
Nwd2	8536	4
Tmem229a	4985	18
Slc17a4	2483	535
Tmprss11b	2216	22
Oacyl	3431	64
Dock6	6560	2545
Vwc2	3578	0
Apba1	6632	438
Ceacam19	3361	8
A530016L24Rik	2636	682
Cc2d1b	3286	4243
Jph4	4489	0
Kif6	3528	8
A630001G21Rik	1936	166
Tmem198	2185	92
Fstl4	3117	48
Rnf222	2701	12
Olfr1344	966	0
Tnni3k	3042	190
Olfml2b	3095	4674
Fbxw16	1511	0
Slc38a11	1606	2
Fndc9	2263	2
Exoc6b	5440	3934
B430306N03Rik	3462	362
Slc9a4	3822	280
Togaram2	3503	11
Tacc1	7788	4483
Msrb3	3708	2241
Lrrc58	8592	7753
Lefty2	2477	0
Ccdc66	2947	1128
Iqcb1	2267	780
Cntn2	9535	106
Glt28d2	2737	355
Lypd6	3660	76
Cenpt	1767	2003
Vps13b	13799	4750
Lrig3	4050	1001
Klri2	3913	2
Gchfr	629	1735
P4ha3	2361	1493
Tmprss11g	2872	0
Ppm1e	6315	208
Heatr5a	7761	8568
Lmbrd2	3046	1267
Bhlha9	1207	0
Vps13c	13678	4903
Ubn2	14669	4197
Slc35e2	6291	2236
Tcp11l1	3512	4121
Sycp2	5687	39
Dennd5b	9833	3932
Atp8b5	4474	66
Idi2	2243	2
Svopl	2366	8
Dop1a	9124	1804
Abca15	5335	0
Snrnp200	6760	21184
Ocrl	5182	3102
Casc1	2534	59
Samd12	934	5
Arrb1	7112	6660
Tafa4	2182	0
Mysm1	7419	3047
Trappc11	4322	5158
Pptc7	4611	3852
Slc26a9	3640	1126
Fastkd1	2856	802
Prdx6b	2889	0
Tmem154	3342	745
Kndc1	7302	0
Zhx3	4480	996
Samd5	2495	1831
Amigo3	2543	304
L3mbtl4	4570	0
Spata33	518	52
Itgb8	3096	121
Wscd2	3811	3
Map7d3	2795	48
Hnrnpl	2142	16599
Lrrn4	3475	82
Enpp6	4969	84
Arl4c	3966	12638
Cyp4f39	2618	3
Zswim9	3347	358
Fpr-rs6	1020	3
Pik3r5	4363	1224
Agtr1a	2284	778
Sbf2	7163	6603
Tsr1	3385	2231
Pak2	5741	10634
Ghsr	4433	0
Gen1	5291	504
Exoc3	4596	3243
D930020B18Rik	3427	2
Arl11	1482	331
Taf5	3258	708
Tmem203	914	1140
Ifna13	819	0
Ifne	664	5
Gldn	4649	33
Hykk	5103	350
Slc9a7	9436	224
Vash1	6189	1101
Plcxd3	1890	16
Lamp3	3343	72
Dmrt3	2391	0
Ifna12	797	0
Sh3pxd2b	7408	11508
Gpr157	4762	544
Gemin4	3448	1332
Tmtc2	5672	765
Myh8	6148	12
Tnfsf15	5777	74
Dna2	4122	828
Rab26	1434	30
Myo3b	6256	25
Rnf150	9685	720
Cyp3a44	1962	4
Cog3	4222	3958
Cyp2r1	1630	70
Gpr21	2297	6
Ust	4284	281
Slc41a2	4386	1572
Mia3	6741	9443
Myo1d	5353	6237
Nalcn	7115	232
Ifnl3	582	0
Atp6v1g3	1887	0
Cyp4a12a	2422	10
Tram2	1390	380
Rab5b	3176	5481
Ofd1	4453	1382
Scgb2b24	503	0
Mogat2	1772	176
Cndp1	2829	0
Parp16	2483	1261
Micall1	6694	6374
R3hcc1l	3979	1903
Umodl1	5043	0
Adgra1	4758	42
Acaa2	1500	10458
Ccdc69	1419	50
Slx4	5721	2467
Tmem191c	1408	210
Pum3	3554	7266
Zfp280b	4874	1312
Ang4	695	2
Vangl1	4214	2839
Pcyt1b	5229	489
Usp46	3225	2945
Dhrs11	1421	893
Zfp3	1823	268
Slfnl1	1762	7
Pramel27	1833	0
Rimkla	4065	24
Baiap2l2	2072	537
Aph1b	4558	712
Iqcj	1579	0
Eif5a2	5026	933
Ulk4	4078	255
Igsf1	5582	26
Mtmr9	2408	3197
Mkx	3201	54
Zfp947	2659	66
Fbxw13	1485	0
Ccdc73	3944	232
Tmem60	885	1186
Wdr25	2657	474
Frat2	2157	1930
AA986860	2909	5267
Slc26a10	3185	239
Sntn	1240	0
Fam167a	4235	401
Fam216b	2238	0
Rtl6	4426	432
Gtsf2	722	0
Fam43a	3075	2826
Ubxn7	10318	5189
H2-M10.4	1405	0
H2-M11	1285	2
H2-M1	1035	2
H2-M10.5	1384	0
Igfn1	8996	138
Rasal2	10046	2618
Dgkd	5694	5964
Cdnf	3013	238
Dolk	2126	1808
4933409G03Rik	1339	0
Zbtb10	7448	787
Aadacl2fm1	2789	0
Ctso	3468	1407
Isg20l2	2893	2930
Plppr4	5689	34
Gm4861	997	2
Ttc22	2538	290
Skint10	1729	2
Tmem69	2409	677
Cep104	3277	2427
Iqca1l	3160	0
Ccz1	1769	5007
Clec12a	2222	515
Crebl2	2536	2315
H2aj	1827	7805
Nlrp2	3404	0
Ppm1n	1631	33
Bloc1s3	1873	730
Lim2	872	0
Tmc3	4316	10
Gdpd4	3050	0
Vwa3a	4574	81
Fhod1	3948	5653
Atmin	4877	2487
Gm4894	2294	0
Hoatz	775	4
Fbxw19	1462	0
4932411N23Rik	3634	0
Gm4922	2355	0
Rtn4rl1	3308	691
Trarg1	3237	54
Spata31d1d	3827	4
Zfp874a	3240	262
Gapt	2055	28
Kctd12	6057	2748
Ccdc184	2329	14
Krt90	2534	0
Mb21d2	3080	526
Ranbp6	4867	1050
Mcmdc2	2553	8
Vsig8	1879	18
Lrrc8a	4254	5735
Bpnt2	6494	5908
Tmem130	2734	4
Zfp507	6690	2417
Rgma	3586	295
Triml1	1850	0
Apol10a	3033	0
Kir3dl2	1734	0
Sox21	3797	54
Klhl38	2212	274
Colgalt2	4056	152
Zscan20	5372	316
Lhfpl4	4765	4
Vmn2r57	2592	12
Ttll13	3010	43
Slc35e1	7029	5924
Elmod1	2605	26
Bpifc	2328	2
Esyt3	4491	54
Smtnl2	2624	1205
Ccdc42	1353	0
Dock5	10335	5471
Prex1	6530	1574
Slc15a5	2461	4
Vsig4	1434	526
Mettl24	1529	44
Tmem26	5052	80
Frs2	5684	3601
Spata32	1112	0
Slc25a48	1498	1605
Zfp459	3330	92
Rft1	2368	1575
Fam135b	4623	0
Apol10b	1986	20
Ep300	8749	9039
Mslnl	2628	338
Ubash3a	2953	11
Arhgef37	3234	143
Spink10	1135	0
Fam163a	3892	8
Tnn	5809	224
Ccdc187	3147	0
Gm14461	1780	0
Dcdc5	9306	10
Lcmt2	3407	1316
Sertm1	3085	0
Med12l	10245	231
Aknad1	2603	4
Tmem67	3613	688
Skint9	1372	0
Spata21	2513	0
Fhad1	4505	144
Fam185a	3082	986
Vps37b	2512	4724
Mblac1	1308	250
Sdk1	8513	118
Zfp786	2829	68
Gcfc2	3375	675
Gm5114	3047	0
Fan1	4809	694
Saxo2	2788	16
A530021J07Rik	1415	2
B4galnt4	3682	327
Zfp866	5764	1907
Hapln4	3576	170
4933402J07Rik	1023	0
Opcml	6176	4
Slc9a9	3492	336
Tgm4	2767	27
Pramel39	1848	12
Dgkk	6827	2
AV320801	3698	0
Dnaaf6b	1509	0
Mapk15	1930	153
H2-M10.2	990	2
Eef1akmt4-ece2	3436	0
Gmpr2	1544	1580
Lrrtm2	5670	58
Hyal3	1830	21
Vps26b	6873	4116
Galp	650	0
Setd1a	5931	5833
Fads6	5994	1929
Lcn10	1105	0
Rassf4	6344	1372
Mob3b	6030	893
Lsg1	2302	4012
Vps33b	2568	1055
Fa2h	2492	70
4930486L24Rik	1373	135
Trp53inp2	3934	4759
Edrf1	5338	1758
Pik3ip1	2243	2361
H2ac13	448	17
H2ac15	536	22
H2ac22	475	2
H2ac24	452	14
H2ac11	472	5
H2ac8	558	85
H2ac7	535	33
H2ac6	487	46
H4c1	455	34
H4c2	450	12
H2bc7	448	4
H2bc8	464	132
H2bc9	522	34
H2bc11	461	34
H2bc13	473	0
H2bc14	483	4
H2bc15	478	26
H3c2	496	19
H3c4	504	66
H3c6	911	52
H3c10	488	14
H3c11	483	8
H4c3	375	30
H4c11	423	19
H4c12	409	27
H2ac19	596	14
H2ac21	469	3
H2bc21	2667	1076
H3c13	502	2
H3c14	664	16
H2aw	508	797
Cxcr1	1124	2
Teddm2	1654	0
Teddm1a	1415	0
Bsx	875	0
Smg5	4447	9489
Pramel7	1860	0
Klhdc1	1949	432
Hapln3	1433	37
Il22ra1	5825	2776
Il22ra2	2468	4
Abca13	16011	40
Kiss1	496	21
Scgb2b26	529	0
Brip1	6933	386
Tbce	1855	2322
Cdc23	4134	2776
Klf11	3982	2040
Lhfpl1	1819	0
Zfp369	2869	590
Dhx33	5179	2552
Prss34	1216	0
Snupn	1354	548
Zswim3	2689	518
Rraga	1611	5036
Commd10	1549	1686
Iqcg	4027	69
Cox10	2921	1177
Dhx38	4475	9590
Ano9	3012	273
Zfp74	3919	706
Tbcc	1843	1222
Slc25a31	2110	2
Spata18	1949	0
Tmem202	1256	57
Snapc1	6302	2053
Faf2	4322	6643
Wipi2	3911	6572
Vxn	3187	15
Zc3h6	4916	1545
Atp1a2	6227	7412
Arap2	7362	2332
Zfp334	5033	900
Chil6	1668	12
Acsm4	2153	0
Zfp867	3412	507
Ccdc144b	2478	0
Nanos1	3928	398
Myo1g	3307	837
Tnfrsf21	3626	7922
Abhd16a	1945	4026
Vtcn1	2622	441
Ptrh1	913	1331
Gjd3	3074	18
Tagln2	1382	38093
Vkorc1	748	2285
Imp4	2249	2869
Mrpl50	2103	3014
Nop16	1734	3256
Rnf24	5565	2175
Reep1	3799	240
Krr1	4990	2770
Cnpy4	1781	2071
Gskip	2786	1711
Samm50	3446	9679
Psmd11	1743	5095
Necab1	4922	182
Fam83g	4786	1245
Timm29	3170	2851
Fbxl2	3203	425
Cdc42se2	3138	7953
Atl1	2818	287
Klhl2	3319	4693
Uvrag	3438	2086
Sfxn5	3654	1138
Faap24	1788	277
Oaf	2388	4822
Blmh	2355	2282
Tigd5	4801	452
Ubxn8	2817	2672
Tbc1d10c	1759	142
Supt3	1494	719
Sccpdh	1922	2094
Pkn2	6207	7539
Pirt	3014	190
Oog1	1835	0
Creb3l2	3318	3829
Atcay	3693	264
B3gntl1	2851	792
Pde12	3529	1572
Clrn3	3315	70
Slc35f1	4973	12
Entpd3	3452	208
Lrrtm3	3852	24
Zfp365	4257	206
Unc45b	3552	882
Depdc1b	2530	371
Pcdh20	5237	4
Cep120	4615	3132
Eno4	2567	22
Rab3gap1	4251	3984
Yod1	3827	587
C130074G19Rik	2853	9992
Coq4	3055	778
Prrg4	2846	934
Clca2	3988	39
Fndc10	2142	486
Slc6a1	4295	0
Dpy19l3	7671	961
Luzp2	5274	0
Zfp592	7292	3489
Pcid2	2408	2727
Sik2	3552	1389
Plscr4	3259	1484
Aldh8a1	2243	1943
Tmem30b	3282	786
Rxfp3	4252	32
Zpld1	2589	33
Ppm1l	3954	1286
D630039A03Rik	2896	144
Tmprss11f	4277	23
Prss35	2523	499
Slc26a11	2692	763
Slc38a9	8913	1164
Gulo	2265	2012
Stk32a	3765	48
Ss18l1	4369	816
Orai2	3849	2362
Gdpgp1	3520	334
Spin4	4176	206
Plppr1	3762	0
Irf2bp1	2706	1834
Acsm5	2491	604
Timd4	2175	98
Gpr107	3926	4936
Zfp750	3243	146
Agmo	2155	448
Tmem72	3335	0
Nceh1	4394	3985
Prr18	3553	20
Rps6kc1	3995	1560
BC049715	1141	8
Nhlh2	3353	0
Scai	10704	1649
Bcorl1	6125	1712
Tmem117	2781	947
Ccbe1	5742	5360
Ppip5k1	5531	1838
Acad12	2375	439
Trim65	3050	636
Sirt5	1362	842
Gins2	1038	1321
Hs3st3a1	3933	26
Adck2	3539	962
Slc9b2	2243	56
Hadha	2716	14411
Fibcd1	4751	4
Abtb2	4558	1207
Prmt6	4227	1531
Tiparp	4154	3574
AA792892	1212	0
Zfp956	2760	666
Hepacam2	2236	8
AI467606	1918	1842
Calhm5	1786	94
Wdr92	3431	849
Pld4	1978	2619
Tmem179	2373	204
Utp15	4071	2853
Lmf2	2906	5558
Mal2	2775	1716
Hic2	6339	470
Upk1b	1769	219
Nsun3	1344	304
Afap1l1	3403	1820
Gbf1	6401	5278
Tnfrsf14	893	231
Aoc2	2535	401
Slc51b	488	22
Slc2a12	3762	96
Pdrg1	1229	1733
Atad3a	2419	5670
Reep4	1670	2676
Gars	2390	16340
Terb1	2950	47
Adgrl1	8188	1200
Tanc2	11859	1029
Myo1e	4944	8089
Plekhh1	6439	2982
2610524H06Rik	945	600
Tas2r139	960	0
Tas2r136	984	0
B230219D22Rik	4652	11429
Car5b	3449	2575
Cwh43	2713	599
Slc25a29	1964	320
C1rl	3010	1438
Npm2	997	26
Prune2	12512	4365
Mustn1	1179	469
Anapc13	408	1392
Pxdn	6614	7529
Rftn1	2802	1187
Tmem64	4681	2038
Rnpepl1	3039	4941
Rars2	1868	1127
Me3	4370	404
Mtmr11	2812	5831
Gtf2h3	2664	1598
Zbed4	5374	821
Pik3c3	3212	3948
Atrnl1	6583	5690
Arhgap11a	5017	3901
Ushbp1	3549	664
Zfp599	3574	281
Fn3krp	2028	316
Hectd4	15482	6809
Pkd2l1	3321	38
Gprc5a	2071	15387
Ltv1	1768	2455
Cldn17	1172	0
Gpr151	1772	6
Nostrin	1807	796
Eras	1077	0
Clec18a	1819	22
Dsg4	3478	0
Pof1b	3890	106
Gab3	2129	54
Cmbl	1120	839
Ckap2l	3137	2075
Shq1	3261	787
Itpkc	3238	1487
Retnlg	608	285
Gpatch11	4207	1401
Dsg1c	4088	69
Dsg1b	5952	10
Defb37	352	0
Aida	3293	4975
Ffar4	1393	948
Gpr119	2269	0
Gpr135	3128	210
Opn5	1824	5
Gpr141	3433	111
Gstp2	752	63
Cep128	4807	595
Rxfp4	1245	0
Olfr141	977	0
Wfikkn2	3392	74
Tmc4	2346	1652
Hcfc1r1	1243	2923
Fgb	1705	159667
Grm3	3536	84
Oxct2b	1753	66
Sdr16c5	1379	0
Cmtm1	1130	0
Olfr91	939	0
Fam167b	944	230
Lypd4	1095	0
Gpt	1788	5194
Gpr18	1424	52
Tafa1	3252	2
Tppp	5090	607
Spred3	4056	1199
Adm2	1297	180
Rims3	6521	64
Ppp4r2	3641	3657
Gm17019	1171	2
Mypn	5246	1021
Slc17a7	2940	8
Arl5a	5212	4619
Prkab2	4261	2340
Ccnb3	4554	0
Cdc42bpb	6718	17821
Ttll12	3770	5177
Thada	7896	1567
Asic4	2650	2
Raver2	3990	78
A430033K04Rik	3142	261
Defb14	330	0
Ap1s3	2876	312
Pcmtd1	5232	3473
Igf2bp2	3899	5617
Smim10l2a	3133	12
Gpr183	2942	95
Rnase9	1187	0
Plekhm1	5986	3137
Defb34	246	0
Defb38	291	0
Defb39	364	0
Defb40	378	0
Fam189a1	4754	8
Tonsl	4207	998
Xlr4c	1223	8
Ttc29	2450	0
1700067K01Rik	1326	36
Tssk5	1514	8
Prss46	1257	18
4931429L15Rik	2037	0
Tmprss12	1349	0
4930563M21Rik	792	0
1700029I15Rik	364	26
4932414N04Rik	3643	0
Spinkl	593	0
6030498E09Rik	1184	0
4930451I11Rik	475	0
Zfp972	883	22
Spink8	679	0
Tepsin	2779	1228
Zfp729a	5207	780
Sprn	3156	80
BC003965	3023	1672
Cyp2ab1	2735	111
Tmem252	2462	249
Slc17a9	2197	538
Helz2	10109	5052
Pyroxd1	2155	786
Gm4884	2852	0
P2ry6	1917	937
Mpv17l2	955	2274
Sowaha	3618	180
C1qtnf9	1903	98
Fsd1	1748	19
Kcnv2	5077	35
Tspan18	3751	549
Abhd16b	1775	18
Lexm	1970	1
Gprin3	3116	196
Foxn3	2611	1302
Krtap13-1	750	0
Ms4a5	945	0
Foxi2	2598	0
Gsdmc3	2142	0
Marveld1	3077	5174
Serpinb9f	1908	6
Slfn5	5989	1102
Rnf182	3456	20
Gprin2	1601	0
Scd4	3072	146
Fat4	16107	519
Tafa3	4317	50
Usp24	10601	8028
Nkx6-2	1907	0
Wfdc21	438	2114
Tma7	637	2548
Defa21	419	0
Cox14	723	3041
Hamp2	437	99
