Geneid	Length	genome_mapping/High_6499c4.rep2.RNAseq.mm10.sorted.bam
Grp	888	0
Pgm5	7981	696
Prss58	987	0
Samd4b	4391	5841
Prr12	7338	2329
Ifi209	3497	117
Adnp2	4188	1902
Tctex1d4	982	10
Stk36	5234	303
Galntl6	5089	34
Selenov	1267	0
Slc24a5	1951	42
Gimap5	1943	97
Leprot	1827	5676
Agtr1b	2147	0
Aqp6	2260	0
Mdfic	3435	1821
Slc31a1	3744	3040
Tnks	6444	5142
Rhof	2143	162
Trib3	2051	836
Pdhx	2524	1540
Commd2	2961	2484
Stbd1	1985	574
Emc3	1958	5215
Sf3b5	734	2648
Bola2	337	1514
Aqp11	1322	217
Tmem177	3305	413
Rps19bp1	830	1140
Hspbap1	4686	596
Rae1	1742	2872
Ikzf5	4390	1209
Lpar6	2468	995
Dusp28	1491	606
Rab39b	3402	10
Zcchc3	3089	112
Fbxo28	4913	2172
4930430F08Rik	2419	228
Trpm4	4245	1498
Vars2	4424	4982
Dnaic1	2491	8
Chst8	2397	178
1810030O07Rik	2668	1828
Etd	478	0
2300002M23Rik	1248	0
2310022B05Rik	3307	5725
Txndc15	1528	2607
Sash1	7183	4023
Utp20	8831	3751
4931422A03Rik	1090	72
Zfp689	3621	308
Tprg	1084	19
Bpifb9a	2038	1
Ptk7	4255	3792
Mast4	10670	2985
Wdr27	2759	20
Plekhf2	2920	1514
Erich3	2009	0
Amer1	8468	1156
Mvb12b	4995	1651
Hepacam	3088	20
Gpr22	4544	82
Slc25a16	3141	1922
Psmb11	4247	0
Fbxl22	3935	71
Abca12	8323	56
Tmem65	3644	3507
Mmd2	2146	22
Dnali1	2086	0
Metap1	2549	4831
Rnf139	4348	1924
Dipk2b	3505	54
Faxc	9342	492
1700028K03Rik	3250	52
Hectd3	4566	2763
Mzt1	2256	2139
Zfp28	4146	620
Psapl1	2547	26
Arid2	9029	4988
Heg1	4780	2815
Shisa4	1190	514
Myh10	7783	4476
Bora	3934	724
Epm2aip1	7247	2808
Sowahb	3900	1051
Lpar4	4237	68
Cntln	6949	294
Rassf10	3497	92
Srd5a1	2665	3312
Fzd10	2988	26
Tmem62	2866	1152
Tprn	2808	1702
Nlrp4f	3527	0
Mael	1546	0
Anapc2	3017	8787
Sall4	5073	14
Tent5b	2288	2318
Mob3c	2896	837
Upk3b	2036	164
Bmt2	4141	1648
Eogt	4128	1404
Adamts9	8057	1086
Ceacam15	1391	0
Spty2d1	5226	2248
Acp7	2136	0
Acad11	3337	2254
Chchd10	1491	4567
Nt5dc3	5952	2595
Epop	2330	254
Maml1	5552	2692
Nhlrc1	2294	62
Cphx1	1653	0
Ldhal6b	1445	52
Unc119b	3643	5976
Exoc6	2733	2286
Zdhhc15	5508	908
Stn1	1992	1195
Card11	4112	140
Lyrm2	1330	626
Mex3b	3416	730
Ston2	9896	1966
Spem2	1638	0
Mtrf1l	2621	391
Ankhd1	8231	7022
Gpd1l	4393	4386
2700081O15Rik	4989	2351
Fam72a	1354	140
B4gat1	2035	2021
Lhfp	2089	2751
Rnf169	7157	2303
Apol7c	2044	22
4930555G01Rik	2065	0
Exosc4	1789	1477
Fbxw17	2495	857
Rbm15b	6148	2926
Mlec	5952	18901
Atp6v0d2	2503	736
Sobp	4980	145
Tmem139	1147	12
Actr5	2377	829
Orai1	1871	1947
Prr9	1183	0
Fam163b	2946	2
Kctd12b	4795	192
Tmem132c	5113	70
Zfp526	3368	609
Aldh4a1	3355	2980
Mars2	2882	484
Prss27	1149	58
Etnk2	2280	2412
Zmat1	3503	342
Calhm6	1082	8
Wdr18	2954	2644
Ckap4	2915	3890
Ankrd34b	3940	2
Abra	1762	620
Nmnat2	4523	180
Sestd1	8935	3928
Zfp770	4263	641
Fras1	15848	61
Lrfn3	2861	218
Zfp612	4902	426
Grik4	3488	12
Snx33	4564	1244
Coro2b	3610	131
Prtg	8764	32
6430571L13Rik	2552	36
Gpr75	2922	18
Gpr150	2146	4
Actbl2	2737	12
Pnma2	4518	6
Slitrk6	4242	52
Gpc5	2885	4
Adamts12	8616	1841
Tmem74	1472	2
Aard	1348	10
Adamts19	5067	18
Slc35g1	3471	1087
Fam78a	6217	257
Dhrs9	2817	320
Zfp804a	4183	22
Fam171b	5686	178
Intu	6387	535
Fam221b	1763	2
Kctd8	2889	0
Hcar1	3265	10
Ppm1k	6171	1095
Qrfprl	2953	0
Leng9	1690	322
Fbxo46	2962	642
Mrgprb2	2076	329
Nlrp10	4483	302
Mrgpre	3761	852
Arhgap20	6365	354
Nim1k	4103	412
Dcaf12l2	2881	0
Rttn	7269	742
Rab11fip4	3145	207
Wdfy2	2011	389
Ap4e1	6524	1863
Clspn	4982	675
Zfp747	2684	433
Pcnx2	7236	60
Rab39	2971	26
Prr11	3827	949
Tmem169	2815	4
A2m	4671	456
Cbln4	2799	0
Wnk4	4148	1147
Wdr43	3450	5010
Adgrb3	5522	6
Adamts2	7265	2374
Gphb5	1614	0
Xylt1	3070	71
Txnl4b	1890	450
Dmrta1	4073	14
Trim30b	2771	47
Tnfrsf26	2977	354
H4f16	439	10
H3c3	480	32
H4c4	402	26
H4c6	383	8
H4c9	403	312
H4c18	406	5
H2ac1	477	0
H2ac12	522	1
H2ac4	505	42
H2ac10	504	48
H2ac20	468	11
H2bc1	432	0
H2bc3	490	30
H2bc12	500	10
H2bc18	493	80
Ankef1	2723	0
Gpr4	2884	171
Gpr82	2497	12
Vmn2r7	2484	0
Slc35f6	3082	2376
Npsr1	3791	0
Glp2r	4873	2
Bricd5	997	0
Fchsd1	4227	895
Shfl	1683	556
Gpr141b	2773	8
Hoxc5	2730	14
Acer1	2429	0
Nup153	6021	5019
Plxna4	12588	1031
Taf7	3302	380
G6pc3	1543	1268
Vmn2r81	3276	0
Adam29	2742	0
Hps6	2696	950
Fem1al	3274	0
Spire1	5706	2809
Ppm1f	4933	2818
Rnf208	1333	82
Dnajc22	1462	2087
Arhgap18	3616	2248
Esrp2	2672	3366
Osbpl11	4521	2227
Ints5	3294	2477
Exph5	9601	523
Ush1g	3183	115
Fbxo2	1234	56
Arglu1	1712	3830
Ubald2	1482	15
Lrtm1	7318	660
Insyn1	2177	367
Itga11	4937	184
A430057M04Rik	4699	51
Syt15	4184	51
Dusp4	2427	4094
Nwd1	7724	14
Defb20	690	0
Hif1an	6190	3647
Fbxl7	4616	88
Galm	2245	682
Efcab5	4654	125
Rab9b	3781	2
Cep295	7371	1534
Topbp1	5111	3839
Simc1	4793	806
Smo	3977	3425
Atp10b	6909	210
9130023H24Rik	3581	218
Slc22a30	1997	28
Tigar	3653	1116
Glt1d1	1559	373
Nwd2	8536	4
Tmem229a	4985	14
Slc17a4	2483	510
Tmprss11b	2216	28
Oacyl	3431	40
Dock6	6560	2083
Vwc2	3578	0
Apba1	6632	236
Ceacam19	3361	2
A530016L24Rik	2636	384
Cc2d1b	3286	3347
Jph4	4489	4
Kif6	3528	10
A630001G21Rik	1936	128
Tmem198	2185	96
Fstl4	3117	47
Rnf222	2701	0
Olfr1344	966	0
Tnni3k	3042	147
Olfml2b	3095	3878
Fbxw16	1511	0
Slc38a11	1606	10
Fndc9	2263	0
Exoc6b	5440	3008
B430306N03Rik	3462	303
Slc9a4	3822	208
Togaram2	3503	26
Tacc1	7788	3366
Msrb3	3708	1785
Lrrc58	8592	6050
Lefty2	2477	0
Ccdc66	2947	755
Iqcb1	2267	645
Cntn2	9535	62
Glt28d2	2737	342
Lypd6	3660	55
Cenpt	1767	1407
Vps13b	13799	3551
Lrig3	4050	727
Klri2	3913	0
Gchfr	629	1240
P4ha3	2361	1062
Tmprss11g	2872	0
Ppm1e	6315	155
Heatr5a	7761	6521
Lmbrd2	3046	830
Bhlha9	1207	0
Vps13c	13678	3619
Ubn2	14669	3208
Slc35e2	6291	1973
Tcp11l1	3512	3189
Sycp2	5687	28
Dennd5b	9833	3002
Atp8b5	4474	61
Idi2	2243	0
Svopl	2366	11
Dop1a	9124	1427
Abca15	5335	0
Snrnp200	6760	16117
Ocrl	5182	2334
Casc1	2534	56
Samd12	934	10
Arrb1	7112	5527
Tafa4	2182	0
Mysm1	7419	2052
Trappc11	4322	4109
Pptc7	4611	2927
Slc26a9	3640	946
Fastkd1	2856	709
Prdx6b	2889	0
Tmem154	3342	523
Kndc1	7302	0
Zhx3	4480	732
Samd5	2495	1451
Amigo3	2543	252
L3mbtl4	4570	6
Spata33	518	28
Itgb8	3096	49
Wscd2	3811	11
Map7d3	2795	34
Hnrnpl	2142	13175
Lrrn4	3475	76
Enpp6	4969	22
Arl4c	3966	8747
Cyp4f39	2618	0
Zswim9	3347	326
Fpr-rs6	1020	0
Pik3r5	4363	1033
Agtr1a	2284	674
Sbf2	7163	5053
Tsr1	3385	1748
Pak2	5741	8625
Ghsr	4433	0
Gen1	5291	418
Exoc3	4596	2672
D930020B18Rik	3427	0
Arl11	1482	186
Taf5	3258	631
Tmem203	914	816
Ifna13	819	0
Ifne	664	0
Gldn	4649	8
Hykk	5103	326
Slc9a7	9436	116
Vash1	6189	900
Plcxd3	1890	0
Lamp3	3343	10
Dmrt3	2391	0
Ifna12	797	0
Sh3pxd2b	7408	9058
Gpr157	4762	424
Gemin4	3448	1061
Tmtc2	5672	452
Myh8	6148	8
Tnfsf15	5777	70
Dna2	4122	646
Rab26	1434	41
Myo3b	6256	26
Rnf150	9685	560
Cyp3a44	1962	8
Cog3	4222	3000
Cyp2r1	1630	96
Gpr21	2297	2
Ust	4284	182
Slc41a2	4386	1258
Mia3	6741	7022
Myo1d	5353	5402
Nalcn	7115	101
Ifnl3	582	0
Atp6v1g3	1887	0
Cyp4a12a	2422	8
Tram2	1390	353
Rab5b	3176	4071
Ofd1	4453	1083
Scgb2b24	503	0
Mogat2	1772	145
Cndp1	2829	0
Parp16	2483	1198
Micall1	6694	5204
R3hcc1l	3979	1592
Umodl1	5043	10
Adgra1	4758	10
Acaa2	1500	8393
Ccdc69	1419	20
Slx4	5721	2066
Tmem191c	1408	145
Pum3	3554	5719
Zfp280b	4874	940
Ang4	695	0
Vangl1	4214	2468
Pcyt1b	5229	319
Usp46	3225	2216
Dhrs11	1421	816
Zfp3	1823	197
Slfnl1	1762	13
Pramel27	1833	0
Rimkla	4065	30
Baiap2l2	2072	381
Aph1b	4558	559
Iqcj	1579	0
Eif5a2	5026	626
Ulk4	4078	187
Igsf1	5582	34
Mtmr9	2408	2601
Mkx	3201	18
Zfp947	2659	47
Fbxw13	1485	0
Ccdc73	3944	135
Tmem60	885	796
Wdr25	2657	300
Frat2	2157	1336
AA986860	2909	3788
Slc26a10	3185	151
Sntn	1240	0
Fam167a	4235	368
Fam216b	2238	0
Rtl6	4426	262
Gtsf2	722	0
Fam43a	3075	2162
Ubxn7	10318	3862
H2-M10.4	1405	0
H2-M11	1285	0
H2-M1	1035	0
H2-M10.5	1384	0
Igfn1	8996	98
Rasal2	10046	1786
Dgkd	5694	4890
Cdnf	3013	187
Dolk	2126	1259
4933409G03Rik	1339	0
Zbtb10	7448	574
Aadacl2fm1	2789	0
Ctso	3468	904
Isg20l2	2893	2232
Plppr4	5689	34
Gm4861	997	2
Ttc22	2538	276
Skint10	1729	4
Tmem69	2409	593
Cep104	3277	1899
Iqca1l	3160	0
Ccz1	1769	3879
Clec12a	2222	345
Crebl2	2536	1739
H2aj	1827	5664
Nlrp2	3404	0
Ppm1n	1631	11
Bloc1s3	1873	585
Lim2	872	0
Tmc3	4316	14
Gdpd4	3050	2
Vwa3a	4574	63
Fhod1	3948	4196
Atmin	4877	1993
Gm4894	2294	0
Hoatz	775	2
Fbxw19	1462	0
4932411N23Rik	3634	0
Gm4922	2355	0
Rtn4rl1	3308	551
Trarg1	3237	70
Spata31d1d	3827	0
Zfp874a	3240	211
Gapt	2055	22
Kctd12	6057	2142
Ccdc184	2329	2
Krt90	2534	0
Mb21d2	3080	410
Ranbp6	4867	1010
Mcmdc2	2553	0
Vsig8	1879	22
Lrrc8a	4254	4699
Bpnt2	6494	4328
Tmem130	2734	6
Zfp507	6690	1741
Rgma	3586	190
Triml1	1850	0
Apol10a	3033	0
Kir3dl2	1734	0
Sox21	3797	62
Klhl38	2212	161
Colgalt2	4056	110
Zscan20	5372	188
Lhfpl4	4765	8
Vmn2r57	2592	0
Ttll13	3010	20
Slc35e1	7029	4823
Elmod1	2605	2
Bpifc	2328	0
Esyt3	4491	35
Smtnl2	2624	1010
Ccdc42	1353	0
Dock5	10335	4426
Prex1	6530	1455
Slc15a5	2461	0
Vsig4	1434	470
Mettl24	1529	24
Tmem26	5052	32
Frs2	5684	3107
Spata32	1112	4
Slc25a48	1498	1275
Zfp459	3330	46
Rft1	2368	1173
Fam135b	4623	0
Apol10b	1986	16
Ep300	8749	6966
Mslnl	2628	366
Ubash3a	2953	12
Arhgef37	3234	132
Spink10	1135	6
Fam163a	3892	6
Tnn	5809	289
Ccdc187	3147	0
Gm14461	1780	2
Dcdc5	9306	0
Lcmt2	3407	892
Sertm1	3085	0
Med12l	10245	158
Aknad1	2603	0
Tmem67	3613	508
Skint9	1372	0
Spata21	2513	0
Fhad1	4505	164
Fam185a	3082	708
Vps37b	2512	3959
Mblac1	1308	210
Sdk1	8513	44
Zfp786	2829	47
Gcfc2	3375	461
Gm5114	3047	0
Fan1	4809	533
Saxo2	2788	19
A530021J07Rik	1415	0
B4galnt4	3682	167
Zfp866	5764	1533
Hapln4	3576	186
4933402J07Rik	1023	0
Opcml	6176	0
Slc9a9	3492	237
Tgm4	2767	12
Pramel39	1848	6
Dgkk	6827	6
AV320801	3698	0
Dnaaf6b	1509	0
Mapk15	1930	129
H2-M10.2	990	2
Eef1akmt4-ece2	3436	0
Gmpr2	1544	1026
Lrrtm2	5670	45
Hyal3	1830	15
Vps26b	6873	3435
Galp	650	0
Setd1a	5931	4640
Fads6	5994	1721
Lcn10	1105	0
Rassf4	6344	1221
Mob3b	6030	648
Lsg1	2302	2993
Vps33b	2568	836
Fa2h	2492	24
4930486L24Rik	1373	46
Trp53inp2	3934	3534
Edrf1	5338	1067
Pik3ip1	2243	1554
H2ac13	448	3
H2ac15	536	12
H2ac22	475	6
H2ac24	452	8
H2ac11	472	0
H2ac8	558	55
H2ac7	535	8
H2ac6	487	32
H4c1	455	49
H4c2	450	2
H2bc7	448	2
H2bc8	464	106
H2bc9	522	36
H2bc11	461	22
H2bc13	473	0
H2bc14	483	0
H2bc15	478	26
H3c2	496	38
H3c4	504	66
H3c6	911	16
H3c10	488	0
H3c11	483	16
H4c3	375	9
H4c11	423	28
H4c12	409	24
H2ac19	596	3
H2ac21	469	4
H2bc21	2667	840
H3c13	502	8
H3c14	664	25
H2aw	508	414
Cxcr1	1124	2
Teddm2	1654	0
Teddm1a	1415	0
Bsx	875	0
Smg5	4447	7843
Pramel7	1860	0
Klhdc1	1949	389
Hapln3	1433	11
Il22ra1	5825	2584
Il22ra2	2468	2
Abca13	16011	35
Kiss1	496	12
Scgb2b26	529	0
Brip1	6933	235
Tbce	1855	1675
Cdc23	4134	2198
Klf11	3982	1724
Lhfpl1	1819	8
Zfp369	2869	473
Dhx33	5179	1830
Prss34	1216	4
Snupn	1354	433
Zswim3	2689	267
Rraga	1611	4244
Commd10	1549	1263
Iqcg	4027	47
Cox10	2921	986
Dhx38	4475	7565
Ano9	3012	173
Zfp74	3919	547
Tbcc	1843	945
Slc25a31	2110	8
Spata18	1949	0
Tmem202	1256	49
Snapc1	6302	1586
Faf2	4322	5270
Wipi2	3911	5355
Vxn	3187	19
Zc3h6	4916	1259
Atp1a2	6227	5894
Arap2	7362	1656
Zfp334	5033	650
Chil6	1668	2
Acsm4	2153	0
Zfp867	3412	299
Ccdc144b	2478	0
Nanos1	3928	336
Myo1g	3307	712
Tnfrsf21	3626	6658
Abhd16a	1945	3396
Vtcn1	2622	316
Ptrh1	913	1102
Gjd3	3074	8
Tagln2	1382	29731
Vkorc1	748	2026
Imp4	2249	2176
Mrpl50	2103	2388
Nop16	1734	2224
Rnf24	5565	1645
Reep1	3799	150
Krr1	4990	2302
Cnpy4	1781	1679
Gskip	2786	1200
Samm50	3446	7544
Psmd11	1743	3954
Necab1	4922	207
Fam83g	4786	1041
Timm29	3170	2280
Fbxl2	3203	295
Cdc42se2	3138	6376
Atl1	2818	92
Klhl2	3319	3472
Uvrag	3438	1662
Sfxn5	3654	839
Faap24	1788	226
Oaf	2388	3679
Blmh	2355	1825
Tigd5	4801	328
Ubxn8	2817	1832
Tbc1d10c	1759	135
Supt3	1494	537
Sccpdh	1922	1604
Pkn2	6207	5731
Pirt	3014	134
Oog1	1835	0
Creb3l2	3318	3374
Atcay	3693	217
B3gntl1	2851	572
Pde12	3529	1103
Clrn3	3315	80
Slc35f1	4973	16
Entpd3	3452	231
Lrrtm3	3852	42
Zfp365	4257	80
Unc45b	3552	726
Depdc1b	2530	340
Pcdh20	5237	2
Cep120	4615	2296
Eno4	2567	36
Rab3gap1	4251	3049
Yod1	3827	486
C130074G19Rik	2853	7953
Coq4	3055	609
Prrg4	2846	821
Clca2	3988	58
Fndc10	2142	346
Slc6a1	4295	0
Dpy19l3	7671	630
Luzp2	5274	0
Zfp592	7292	2685
Pcid2	2408	1991
Sik2	3552	1081
Plscr4	3259	1161
Aldh8a1	2243	1663
Tmem30b	3282	712
Rxfp3	4252	14
Zpld1	2589	20
Ppm1l	3954	1071
D630039A03Rik	2896	126
Tmprss11f	4277	19
Prss35	2523	464
Slc26a11	2692	552
Slc38a9	8913	831
Gulo	2265	1623
Stk32a	3765	12
Ss18l1	4369	518
Orai2	3849	1714
Gdpgp1	3520	240
Spin4	4176	88
Plppr1	3762	2
Irf2bp1	2706	1512
Acsm5	2491	531
Timd4	2175	66
Gpr107	3926	4085
Zfp750	3243	60
Agmo	2155	323
Tmem72	3335	0
Nceh1	4394	2978
Prr18	3553	14
Rps6kc1	3995	1187
BC049715	1141	0
Nhlh2	3353	0
Scai	10704	1157
Bcorl1	6125	1448
Tmem117	2781	609
Ccbe1	5742	4081
Ppip5k1	5531	1570
Acad12	2375	406
Trim65	3050	531
Sirt5	1362	652
Gins2	1038	899
Hs3st3a1	3933	23
Adck2	3539	816
Slc9b2	2243	76
Hadha	2716	11527
Fibcd1	4751	4
Abtb2	4558	953
Prmt6	4227	1292
Tiparp	4154	2886
AA792892	1212	0
Zfp956	2760	510
Hepacam2	2236	22
AI467606	1918	1858
Calhm5	1786	56
Wdr92	3431	660
Pld4	1978	1597
Tmem179	2373	171
Utp15	4071	2146
Lmf2	2906	4425
Mal2	2775	1345
Hic2	6339	366
Upk1b	1769	145
Nsun3	1344	315
Afap1l1	3403	1465
Gbf1	6401	4180
Tnfrsf14	893	118
Aoc2	2535	313
Slc51b	488	34
Slc2a12	3762	78
Pdrg1	1229	1313
Atad3a	2419	4187
Reep4	1670	2299
Gars	2390	12232
Terb1	2950	45
Adgrl1	8188	857
Tanc2	11859	715
Myo1e	4944	6865
Plekhh1	6439	2225
2610524H06Rik	945	419
Tas2r139	960	0
Tas2r136	984	0
B230219D22Rik	4652	8486
Car5b	3449	1849
Cwh43	2713	542
Slc25a29	1964	185
C1rl	3010	1142
Npm2	997	23
Prune2	12512	3375
Mustn1	1179	453
Anapc13	408	1004
Pxdn	6614	5755
Rftn1	2802	1046
Tmem64	4681	1497
Rnpepl1	3039	3973
Rars2	1868	908
Me3	4370	260
Mtmr11	2812	4523
Gtf2h3	2664	1261
Zbed4	5374	648
Pik3c3	3212	2917
Atrnl1	6583	4551
Arhgap11a	5017	2699
Ushbp1	3549	501
Zfp599	3574	178
Fn3krp	2028	304
Hectd4	15482	5569
Pkd2l1	3321	35
Gprc5a	2071	12420
Ltv1	1768	1710
Cldn17	1172	0
Gpr151	1772	6
Nostrin	1807	599
Eras	1077	0
Clec18a	1819	27
Dsg4	3478	0
Pof1b	3890	112
Gab3	2129	45
Cmbl	1120	718
Ckap2l	3137	1515
Shq1	3261	715
Itpkc	3238	1173
Retnlg	608	286
Gpatch11	4207	988
Dsg1c	4088	34
Dsg1b	5952	0
Defb37	352	0
Aida	3293	3510
Ffar4	1393	650
Gpr119	2269	0
Gpr135	3128	219
Opn5	1824	0
Gpr141	3433	68
Gstp2	752	61
Cep128	4807	602
Rxfp4	1245	0
Olfr141	977	0
Wfikkn2	3392	68
Tmc4	2346	1742
Hcfc1r1	1243	2512
Fgb	1705	133948
Grm3	3536	38
Oxct2b	1753	30
Sdr16c5	1379	0
Cmtm1	1130	0
Olfr91	939	0
Fam167b	944	169
Lypd4	1095	0
Gpt	1788	4384
Gpr18	1424	12
Tafa1	3252	10
Tppp	5090	374
Spred3	4056	872
Adm2	1297	140
Rims3	6521	30
Ppp4r2	3641	2753
Gm17019	1171	0
Mypn	5246	899
Slc17a7	2940	8
Arl5a	5212	3370
Prkab2	4261	1720
Ccnb3	4554	0
Cdc42bpb	6718	14148
Ttll12	3770	4197
Thada	7896	1199
Asic4	2650	2
Raver2	3990	43
A430033K04Rik	3142	246
Defb14	330	0
Ap1s3	2876	209
Pcmtd1	5232	2457
Igf2bp2	3899	4073
Smim10l2a	3133	2
Gpr183	2942	132
Rnase9	1187	0
Plekhm1	5986	2321
Defb34	246	0
Defb38	291	0
Defb39	364	0
Defb40	378	0
Fam189a1	4754	8
Tonsl	4207	886
Xlr4c	1223	4
Ttc29	2450	0
1700067K01Rik	1326	67
Tssk5	1514	3
Prss46	1257	4
4931429L15Rik	2037	0
Tmprss12	1349	0
4930563M21Rik	792	0
1700029I15Rik	364	14
4932414N04Rik	3643	0
Spinkl	593	0
6030498E09Rik	1184	0
4930451I11Rik	475	0
Zfp972	883	29
Spink8	679	1
Tepsin	2779	857
Zfp729a	5207	588
Sprn	3156	27
BC003965	3023	1390
Cyp2ab1	2735	85
Tmem252	2462	149
Slc17a9	2197	409
Helz2	10109	4066
Pyroxd1	2155	714
Gm4884	2852	0
P2ry6	1917	723
Mpv17l2	955	1922
Sowaha	3618	222
C1qtnf9	1903	114
Fsd1	1748	6
Kcnv2	5077	8
Tspan18	3751	411
Abhd16b	1775	22
Lexm	1970	6
Gprin3	3116	113
Foxn3	2611	1152
Krtap13-1	750	0
Ms4a5	945	0
Foxi2	2598	0
Gsdmc3	2142	0
Marveld1	3077	3513
Serpinb9f	1908	4
Slfn5	5989	856
Rnf182	3456	4
Gprin2	1601	0
Scd4	3072	82
Fat4	16107	341
Tafa3	4317	22
Usp24	10601	6341
Nkx6-2	1907	6
Wfdc21	438	1857
Tma7	637	1981
Defa21	419	0
Cox14	723	1958
Hamp2	437	81
Smim5	940	71
Mrm3	1492	357
Tespa1	1694	0
Defa20	425	0
Coa4	834	222
Wfdc15a	466	0
Fam24a	371	1
Tefm	1287	381
Nbeal2	8803	8054
Fam25c	367	54
Actl9	1369	2
Smco1	1398	60
Kctd2	1766	1349
Dhrs13	1744	257
Tcerg1l	2569	0
4921517D22Rik	3142	0
Cdkl1	1689	110
Krtap16-3	570	0
Nxph4	1675	12
Foxe1	2130	0
Pon2	1821	3025
Gm5111	964	0
Tmem145	2298	0
Synm	7866	850
Ctxn1	1226	1860
Snapc5	761	376
Gm5128	3836	0
Khdc1a	1950	6
Gadd45gip1	1734	1574
Duxbl1	2146	0
Klhl6	2405	843
Tnfsf18	2064	156
Qrfp	2925	1095
Dennd4c	7792	3219
Rtl1	6358	28
Ffar1	903	0
Nlrp9b	3344	0
Foxo6	2528	50
D630045J12Rik	11100	449
Rhox3a	1048	0
Nanos2	1439	0
Arid4b	6113	4016
Onecut2	13391	15804
Slc23a3	2058	28
Tbc1d2b	5934	3060
Naif1	3173	231
Gbp6	4316	70
Bms1	4288	4680
Prr14l	10546	2582
Synrg	7110	2477
Fam160b2	4034	1587
Rnf31	3432	1904
AY358078	1461	10
Atg2a	6340	5453
Mafa	2821	32
Cdk10	1649	1342
Akap9	12105	8316
Ifnz	1462	0
Wipf2	7589	1681
Hsh2d	1225	84
Kif18b	3336	734
Cox19	761	1034
1190005I06Rik	742	20
Ccnq	1224	616
1700025G04Rik	9754	2470
Pcgf1	874	391
Tut1	2768	1900
Arl16	2023	386
Tspan15	3605	7932
Zgrf1	7048	556
Ces2g	2859	2455
1700001O22Rik	1591	46
1110008P14Rik	657	1099
Coa5	3862	5062
Ascc3	7477	2400
E430018J23Rik	2163	255
Abraxas2	2895	1526
Cep78	2549	459
Tnrc6c	8728	2545
Rcor1	5669	4189
Ranbp3l	4211	26
Iqcc	2142	385
Alkbh6	945	677
Fermt1	5255	4632
Tubgcp3	3649	3134
Setx	10970	5301
Zbtb39	5958	1547
Cachd1	4965	1007
Bst2	807	1688
Gmip	3925	2654
Exoc8	7407	1531
Fam120c	7707	1003
Slc9c1	3879	0
Morn4	1816	396
Akap6	10263	1073
Ostn	1268	0
Dagla	5634	1646
Pcdha2	5364	2
Lrrc24	1904	120
Rab35	2163	4536
Uts2b	835	14
Tmem63b	3237	10580
Ppp2r5b	2708	3207
Gmeb2	4050	2448
Szt2	10958	3187
Ces2b	3374	22
Ntf5	1963	61
Qrfpr	1801	30
Yars2	1587	741
Zbtb40	7192	823
Lrrc4b	2719	128
Rnf133	1308	0
Tex2	4942	3657
Tmx3	4611	3694
Armh3	2896	1093
Trat1	4706	0
Enkd1	1317	669
Rbm11	2699	2
Eif5b	7797	9535
Nup188	5695	4629
Klhl17	3014	1213
Pdpr	2904	1248
Zfp273	2321	117
Crhbp	1681	20
Paqr9	8389	466
Ckmt2	1486	3002
Usp49	8253	108
Orai3	1996	1082
Eid2	1288	209
Rhox11	805	0
Map6d1	3274	20
Trim52	3529	0
Plekhg6	3019	628
Ska3	2260	426
Dcaf13	1541	2026
Them6	1488	1007
Rsl24d1	1522	1953
Igsf21	2000	12
Gxylt2	1826	107
Ap2s1	798	4159
Mex3d	3258	4270
Tspyl3	3072	54
Cct8l1	1961	20
H1f10	1062	394
Ubqlnl	2298	0
Xxylt1	3111	1410
Vstm2l	1363	0
1810024B03Rik	1266	34
Zc3h4	6051	4171
Trim67	8808	29
Gm5134	2836	2
1700016K19Rik	921	14
Tbc1d22b	3491	1237
Slc22a20	1897	1
Hjurp	8439	282
Iars2	3560	7014
Nsl1	2973	339
4921509C19Rik	2682	0
Gm5148	1215	460
Nr1h5	2835	6
Stpg2	2818	0
Ccdc180	5081	31
Oog2	1929	0
Aadacl4fm1	1406	0
Pramel32	1828	0
Tbc1d2	4305	2728
A330070K13Rik	633	0
Gm9758	1155	0
Pramel37	1594	0
4930590J08Rik	3395	10
Prb1	1621	0
Fbxw26	1824	0
Fdxacb1	1978	342
BC061237	899	0
Serpinb3b	1632	0
Mrpl48	4965	1018
Ctf2	900	0
Lrrc75b	4601	27
Dbpht2	2995	0
B4galnt3	6356	722
Scx	1136	1094
Zbtb12	1835	836
Ssxb3	823	0
Uggt1	9029	6704
Smgc	2977	0
Jpt2	2606	4767
Nox3	1792	0
Tfap2e	2117	0
Vmn2r43	2846	0
Cox11	2259	449
Phf11d	2686	139
Stard8	4963	830
Dpp10	4630	6
Shc4	4820	196
Zbtb26	5318	501
Zfp335	4570	3662
Zfp395	4229	4228
Cep135	5539	1038
Tsen2	1801	617
Clec2m	1566	0
Alg8	2001	756
Fbxw15	1495	0
Thap1	2267	357
Gpr6	1791	0
Ssx9	604	0
Ssxb10	877	0
Slitrk1	4251	4
Ssxb9	877	0
Defb50	373	0
Foxk1	7446	4833
Znrf2	2610	1817
BC051665	1348	0
Ppp1r37	2971	3074
Lypd10	1172	0
Tas2r102	1044	0
Tas2r107	1032	0
Tas2r110	1002	0
Tas2r130	939	0
Ifnk	820	0
Tas2r134	897	0
Tas2r135	966	0
Rbfa	1339	1078
Hdac10	2705	1289
Tmem199	1343	869
Fam171a2	3099	718
Cd300ld3	800	0
Lman1l	1737	16
Rtn4rl2	1263	312
