Geneid	Length	genome_mapping/136-LC_R1.rn6.sorted.bam
Cldn5	1427	1410
Cldn7	1119	0
Aqp3	1799	1
Stx5	1779	704
Dpys	2079	4
Rps8	696	9199
Homer1	4049	355
Adrm1	1430	1250
Rps12	541	6516
Olr226	984	0
Arl2	876	759
Pdzk1	1980	150
Pirb	2634	399
Rida	888	453
Pfkm	2750	1455
Wisp1	1871	49
Amotl2	4141	957
Rab2a	638	1298
Clns1a	1406	841
Dio2	6301	169
Htra1	2012	5178
Tmed2	1956	4957
Sec11a	1104	1245
Scamp3	1481	1061
Scamp4	1725	936
Scamp5	1149	862
Limk1	3290	973
Snap91	3390	787
Ppp5c	1973	1321
Kcnd2	4014	117
Aldh3a2	2977	1516
Sult1c3	1234	0
Gabrq	1908	4
Stk3	2603	547
Slc27a2	2957	26
Nkx6-1	3215	143
Slc29a2	1678	66
B4galt6	5728	2002
Slc2a5	2167	580
Kcnh1	4559	127
Slc24a2	8800	1858
Slc16a8	1829	8
Clip1	4582	1252
Slc13a2	2430	0
Cnn1	1449	44
Gcs1	2695	80
Hspb3	715	2
Shank1	7577	336
Bcam	2359	717
Alcam	2868	2162
Ggcx	2738	789
Mmp24	4196	407
Mchr1	1214	40
Naaladl1	2557	39
Abcb11	5034	6
Vegfd	1494	13
Cdkn1b	1755	1377
Pafah1b1	4364	6910
Ddr2	3509	756
Rxrg	1966	258
Cpz	2144	171
Sort1	6690	5501
Itgae	3754	107
Pdxk	939	190
Gnb5	1047	255
Thbd	3653	3212
Polr1a	6007	932
Polr1b	3763	360
Rabac1	820	1238
Gda	1460	1176
Usf1	1685	744
Kcns3	2311	97
Apba1	3672	420
Apba2	2707	700
Apba3	1939	530
Slc32a1	2383	165
Nefl	2026	3344
Pias3	2902	685
Atp6ap1	2075	4965
Trim3	2858	923
Hipk3	4115	1033
Rest	3249	477
Nfe2l2	2305	2350
Spag4	1461	11
Ppig	3925	1426
Ugcg	3746	1974
Galnt5	3512	20
Cd82	1815	2991
Slc12a2	6401	6986
Pax4	1101	21
Dedd	1129	412
Deaf1	2123	451
Gabbr2	5457	222
Gmeb2	1941	160
Cish	1858	36
Gpr6	2237	0
Tpbg	2333	223
Capn6	3494	91
Cngb1	4216	8
Defb1	397	3
Taldo1	1198	5524
Cd164	2819	9428
Mybph	1770	361
Git1	3123	2882
Inhbe	1053	0
Rbbp7	1922	3440
Omd	1802	71
Clic4	762	2237
Fat1	14744	3606
Dvl1	2955	1007
Plk2	2770	810
Ncoa2	4386	626
Wfs1	2731	388
Ctcf	3684	1439
Fbn1	8942	10556
Fbn2	8632	156
Vamp8	301	785
Kcnma1	5430	142
Rtn4	4666	12316
Lgals3	948	22130
Nme2	746	4285
Sult1a1	1220	671
Agxt2	1918	0
Rps2	938	10810
Cyp2c23	1930	0
Fdps	1271	1408
Scd2	5046	53335
Phb	1739	827
Dbi	566	3169
Khk	1284	90
Calm1	1449	14572
Hspb1	890	10081
Hspa1a	3958	209
Aldh3a1	1715	40
Dpp7	1705	5552
Clta	1124	4331
Ptms	1138	4642
Prkab1	1974	892
Src	2001	659
Psmd1	3066	3356
Ybx3	1757	3271
Nsfl1c	1450	2054
Trpv1	2847	14
Smarcd2	2575	1185
Calb1	1706	137
Rps6kb1	2283	772
Sdcbp	2058	9404
Crot	2684	1100
Tap1	2677	546
Tap2	2426	317
Impa1	2043	1370
Eif2b2	1467	719
Prkci	4501	1120
C3ar1	2025	1050
Cntnap1	5363	905
Kalrn	8921	402
Dll1	3114	107
Slc1a6	1937	7
Hsd17b12	1812	2780
Ralbp1	3538	1832
Grip1	4279	225
Hmga2	805	62
Nae1	1771	391
Kcnq1	3017	9
Irs3	1969	45
Ghsr	1350	0
Ptger4	1473	51
Pon1	1317	33
Dnaja2	1844	1984
Gsk3b	1525	782
Pnliprp1	1532	0
Hao2	1647	0
Chn1	2267	399
Chn2	1037	539
Col3a1	4769	34590
Robo2	8964	960
Aldh2	1882	3465
Kcnip3	818	66
Lasp1	3382	5250
Glrx3	1224	1712
Gde1	943	1037
Lsr	2088	472
Rab11b	1506	2462
Timm22	1801	539
Sec31a	4423	2505
Crygd	634	1
Vps52	3169	1303
Tapbp	1563	593
Ptprv	5446	93
Akt1	1606	2341
Acsm3	2564	19
Prl3d4	814	0
Hbb	620	1667
Psmc2	1403	2024
Gal	699	246
Yes1	1770	305
Pld2	4508	1209
Hagh	1117	484
Plcb3	3726	1210
Fcgrt	1550	1931
Abcd2	5516	207
Ngb	1755	132
Kcnk3	2041	60
Rho	1493	2
Gata2	3411	96
Arsb	1862	3295
Pawr	2113	164
Scrg1	507	304
Agrp	648	3
Mcm4	3339	1394
Maoa	2083	1256
Hps1	2641	581
Zfp354a	2547	121
Nos1	4594	88
Tk1	2262	1385
Vhl	2807	1399
Kap	705	1
Atp7a	4674	566
Fmr1	4189	736
Chrna3	1500	3
Chrnb4	1488	4
Igf1r	4688	485
Bpifa2	962	0
Cdo1	1457	1003
Rims1	5651	73
Asip	694	0
Nr1i2	2336	1
Ccnh	1401	431
Slc5a5	2846	45
Cd9	1145	8498
Avpr1a	1596	26
Clu	1860	12315
B4galt1	2292	936
Orm1	769	15
Reg3b	781	124
Pgam1	1805	7375
Pgk1	1659	8749
Vars	3980	1461
Gstt1	949	51
Glrb	1491	497
Pkm	1971	8729
Ubd	671	4
Gpr182	1885	203
Cxcr5	1109	10
Col1a1	5826	29775
Tas1r1	2679	33
Pak2	1776	1220
Msra	1262	178
Homer2	1978	101
Homer3	1207	765
Atp2b1	4229	2470
Dbt	3152	884
F2rl2	1505	162
Kcnj16	1770	726
Ip6k1	1589	801
Nr0b1	1779	0
Hpx	1484	24
Dynll1	653	3403
Hgfac	2042	4
Ptafr	3313	1433
Nup210	6941	473
Degs1	1438	2438
Syt9	1506	42
Syt8	1184	9
Pdlim5	1869	817
Clcnka	2395	5
Bhlhe40	2376	1933
Igfals	2131	1
Rpl21	548	5537
Txn2	1101	1265
Cubn	11250	348
Retnla	503	0
Camlg	1360	332
Ctbp2	3617	876
Ager	1420	78
Pias2	1829	615
Rrad	1457	54
Acox3	2592	624
Ogfr	2057	1030
Gipc1	1563	1650
Cxxc4	5486	116
Gtf2a2	330	306
Nrn1	1371	83
Nde1	2153	555
Sox11	2018	57
Agps	2076	915
Cacng2	1120	39
Ackr3	1938	846
Cd40lg	783	0
Dnmt1	5917	2036
Ikbkb	3526	1099
Col1a2	4465	12720
Ctnnb1	2352	6999
Ssbp3	1916	953
Atox1	493	700
Sh3kbp1	3289	1442
Dffb	1324	91
Clcn3	3810	1646
Prl7d1	893	0
Fabp4	563	1998
Rab6a	3376	6466
Dhh	2479	116
Tcf4	2025	742
Timm8a1	1171	450
Timm10b	670	170
Slpi	650	1011
Pglyrp1	630	15
Il18bp	935	256
Hcn1	2762	91
Kif2a	4254	1249
Kif3a	2279	807
Dcx	8827	169
Slc34a2	3492	2
Atp1b4	4175	3
Tnfaip6	1367	1088
Cd93	4729	1618
Ihh	2272	1
Prelp	1419	1339
Gjb6	1717	579
Gemin2	1332	247
Il12a	793	32
Hs3st1	927	919
Cdh11	5173	1445
Cdh8	3100	58
Klf5	3232	454
Smpx	884	0
Adcy7	4164	1126
Artn	1331	12
Gfra3	2045	4
Nrtn	671	31
Tle3	4769	1944
Bex3	509	745
Wnt4	1205	318
Grb7	2420	6
Dctn4	1404	901
Kcnk9	1191	39
Pomt1	2906	835
Asah1	2263	5027
Chst3	1425	85
Maged1	2671	3388
Gnpat	2033	775
Snx1	2028	2250
Ilf3	3167	1422
Ddx1	2463	1968
Cxcr3	1663	18
Strbp	3065	547
Gab2	1989	788
Ufd1	1783	991
Synrg	3816	1155
Bnip3	1618	1074
Arid4b	4964	355
Tert	3378	52
Slc4a4	3573	2150
Ccs	1019	519
Sf3b1	4954	6698
Slc17a6	3970	487
Fgf13	2007	140
Fgfr3	3187	1651
Fen1	2172	589
Tec	2618	784
Fmo3	1887	62
Xrcc1	2080	935
Dgat1	1738	569
Rnf103	2519	706
Ran	1068	4532
Stmn2	1848	2322
Slco1c1	2720	444
Slc7a8	4102	1240
Fads1	3355	1781
Hdac1l	1455	7
Hdac2	2178	1267
Hdac3	1643	866
Hdac4	4000	478
Hdac5	3213	1679
Rgs2	685	332
Fgl2	3693	4175
Plcl1	5235	929
Cldn11	1848	12382
Rab9a	1273	782
Rab27b	890	84
Pick1	1797	262
Cetn1	703	0
Nfs1	2009	468
Nucb1	2302	7424
Srm	1249	461
Fut9	2151	53
Jak1	4291	4889
Tmed10	1288	5037
Rag1	6536	0
Hamp	360	3
Sema6b	3847	454
Cox4i2	704	52
Ppp1r9a	3834	284
Ppp1r9b	4448	4108
Ptp4a2	1081	2536
Synj1	5878	2242
Mlycd	2011	363
Plcb2	4004	867
Pola1	5167	462
Pola2	2267	284
Pik3cb	4494	700
Spa17	447	114
Gas7	6796	6227
S100a6	402	5123
Kif3c	3419	953
Pex11a	2259	271
Col5a2	6076	6561
Col18a1	5007	4231
Xpo1	3216	2836
Plg	2717	6
Hacl1	2002	525
Slc2a8	2089	462
Cnga3	2213	0
Cnga4	2355	8
Cnga1	2137	0
Entpd6	2441	332
Mterf1	1503	172
Slc25a27	2653	304
Slc25a14	1555	191
Abcg1	3529	2067
Ajuba	3234	146
Prss12	2499	107
Slc24a3	3746	247
Nme3	645	170
Tekt1	1378	100
Zp1	1947	0
Fbxo2	1293	687
Prdx4	905	989
Mpp2	2198	360
Lin7a	657	2
Slc25a4	1290	6001
Nol3	1533	924
Lyst	11028	1610
Sorl1	7079	681
Elf1	2504	755
Slc5a7	4894	261
Rhoq	3860	1705
Herpud1	1844	1127
Nox4	2176	25
Ddx52	2159	302
Cpn1	1754	0
Cdc5l	2831	1591
Polg	3651	994
Twist1	1497	124
Vamp7	663	408
Psmb7	972	1990
Tpra1	1627	796
Enpp1	2721	925
Klf15	2457	188
Slc22a7	1636	2
Laptm5	2072	5326
Idi1	2813	861
Cox17	424	569
Lrp3	3892	181
Gna15	1677	660
Ncdn	3635	2098
Sfrp4	1891	473
Tie1	3819	2049
Angpt1	1890	131
Rfc1	4725	1389
Opn1mw	1080	0
Vegfb	1788	573
Pip4k2b	1983	517
Pdk4	1425	481
Tnfsf4	1781	47
Syngr2	942	980
Picalm	2049	6695
Vamp5	307	305
Bud31	803	629
Prmt3	2453	356
Trpc1	3978	369
Trpc6	2792	225
Nap1l1	2106	5069
Rpe65	2147	190
Ddx39a	1717	1015
Socs3	863	589
Ptch1	4303	968
Ftcd	1866	5
Pcyt2	1844	1114
Mbtps1	3895	1848
Cxadr	1616	680
Sec16b	4356	181
Cdhr1	4275	109
Olfm1	2759	1398
Vegp2	752	0
Cabin1	7260	950
Prdx6	856	2297
Spp2	679	0
Atp6v0e1	835	1433
Slc27a1	3187	1708
Idh3B	1506	1599
Tinagl1	1868	274
Zfp423	4572	336
Gosr1	2726	775
Madd	5243	902
Cox5b	486	2027
S100a9	487	442
Rnf138	2574	353
Rab14	760	1217
Psmb1	799	2482
Dpep1	1557	5
Cdk4	1364	2293
Pgf	1563	118
Ece1	2779	3190
Rps27	343	3926
Nudt4	2926	5302
Efna1	1454	188
Fez2	1249	465
Atp5pf	571	2025
Clic5	5786	240
Mgat2	2488	994
Smpd3	5031	569
Mmp23	1243	131
Acsl5	2440	1757
Kcnj13	1257	54
Prdx5	816	4153
Nupr1	625	764
Hspb8	1774	2785
Rtn4r	1422	40
Lenep	580	0
Csnk1a1	971	2354
Nup88	2412	961
Cpb2	1435	0
Bbs2	2573	466
C5ar1	1753	2284
Cdc42bpb	6373	2610
Magi2	4740	268
Pom121	5506	1164
Acsl4	4862	2391
Pitx1	2256	3
Gfm1	2605	1041
Dao	1591	91
Megf8	11924	2763
Fstl3	771	32
Kcnh4	3736	24
Banf1	763	1131
Inpp5e	3341	375
Egr2	2963	191
Fcnb	1127	829
St14	3157	1323
Stxbp3	2388	1444
Idh3a	2401	1961
Ltc4s	500	42
Ltb4r2	1077	0
Cysltr1	1020	49
Sc5d	2165	1458
Cds2	1516	482
Cdh23	10529	45
Il5ra	1245	0
Asah2	4912	366
Cxcl2	1104	5
Bco1	1930	3
Kremen1	1971	363
Pdlim3	1562	52
Nkx2-5	1322	0
Flt4	4358	114
Vegfc	1568	60
Pafah1b3	808	127
Dnm1l	2491	1302
P2rx2	1833	14
Cdc42bpa	6308	1860
Gng3	1153	361
Gng10	1073	2235
Gng12	708	1147
Ccnl1	2119	1192
Sardh	3069	472
Akap1	2614	628
Dll3	1972	4
P3h1	2513	756
Mpp3	2822	167
Sh2b2	2807	337
Crcp	1408	525
Tmf1	3445	1289
Phyh	1201	929
Spata2	2389	353
Mtnr1a	1774	0
Chek2	1749	265
Rax	1029	0
Dffa	3329	560
Insl3	595	8
S100a3	669	112
Yme1l1	2981	1419
Nox1	2571	1
Hcn2	2522	1048
Hcn3	2343	42
Trpv6	2907	39
Slfn4	4857	423
Pde6h	463	1
Gtpbp4	2320	272
Dnajc14	2935	760
Nek2	3122	142
Dmtf1	3335	773
Rbm3	1184	4397
Dag1	5169	5866
Cited2	1969	674
Cited4	892	39
Ccl28	1344	1
Cacna1f	5969	6
Ccna2	1712	822
Map2k6	1690	101
Bik	956	18
Trpm7	7019	2157
Dmrt1	1412	0
Hdgf	1788	1865
Gbx2	1548	8
Lmx1b	2103	15
Pax3	2197	31
Msx3	2310	0
Klf4	2368	647
Ankh	2447	2785
Slc5a3	2436	160
Fbp2	1263	6
Mllt3	1540	184
Emb	1366	1387
Aatf	1791	266
Rasgrf2	3503	49
Clasp2	5568	4446
Lancl1	1453	400
Glra3	1344	9
Itga6	5964	4768
Slc7a10	1879	60
Nfil3	1961	412
Tdg	2858	891
Stag3	4163	7
Ntn1	1815	656
Ntn3	2428	41
Bcl2l10	1074	4
Ncf1	2758	5532
Pi4k2a	1598	497
Casp4	1218	434
Wif1	2155	41
Rap2a	491	64
Pitpnb	2670	1755
Cdc37	1603	2488
Dlk1	1538	110
Cntn5	3341	5
Ubqln1	2275	2321
Dpp3	2609	937
Aurkb	1811	884
Nppc	1020	21
Wap	543	0
Suclg1	1242	1686
Clec4f	1888	1
Abcg5	2470	5
Slc26a3	2835	38
Atp5mc3	695	2835
Aimp1	1053	567
Plce1	8338	713
Six1	3188	119
Trafd1	2466	1999
Zyx	2557	2282
Zp3	1320	2
Cyp27b1	2426	10
Rgs14	2857	264
Gne	2815	582
Wbp4	1547	306
Ptpre	2283	801
Uox	1359	3
Dusp1	1927	590
Sorbs2	6303	823
Lim2	824	0
Pkia	1971	481
Tjp2	4697	2813
Usp2	2071	100
Atp6v0a2	2571	576
Dnajc2	2065	702
Mapk8ip1	2993	3289
Ipo13	3541	1321
Serpini1	2916	257
Akr1b7	1277	67
Ifngr1	1854	3099
Tm4sf4	1575	53
Rfc2	1528	470
Trpv5	4834	5
Stx1a	2131	116
Il17b	688	6
Prl2a1	930	0
Ift172	5365	672
Kidins220	7135	5433
F11r	1878	440
Crnkl1	2326	0
Dars	2159	1899
Txn1	308	2904
Sec14l2	2591	506
Tgfbi	2693	2776
Kcnk4	1194	29
Snai1	1596	191
Kcnk6	1882	17
Gripap1	3003	1145
F2rl3	1694	54
Fgf4	587	1
Snap29	3400	2018
Slc9a3r2	2110	738
Bak1	1921	884
Btnl2	1542	2
Nrxn3	6003	232
Slc6a9	3182	2339
Timp1	740	8666
Ebf1	2878	187
Ralb	2207	1087
S100a8	357	238
Pcsk5	5241	228
Csnk2a1	1508	1286
Atp5c1	1083	2708
Pdk1	1581	442
Plod1	2895	2591
Il13	443	0
Mapk8	5709	910
Nup107	3084	512
Gucy2f	3736	0
Foxj1	1914	204
Kcnj9	2301	132
Cltb	982	1590
Il2	740	0
Ap2m1	1799	8513
Npr2	3469	997
Ggt1	1491	35
Lct	6117	5
Mapk1	5615	2912
Fcgr2a	1421	487
Tff2	579	0
Upb1	1259	0
Nrxn2	6409	1693
Map3k8	2721	192
Opcml	2339	226
Pdia4	2319	3176
Blvra	1078	523
Cacnb2	3892	99
Csf2	441	0
Nat2	1385	40
Akap8	3408	1635
Scg3	2144	1427
Eif4ebp1	846	711
Ccl4	279	21
Slc17a7	2000	3
Tnc	6155	7772
Lgals8	2507	674
Slc28a1	2401	14
Vcp	3195	9314
Rtn1	3365	3106
Plaa	2694	1149
Tpt1	790	29448
Nlgn1	3322	155
Phox2a	1607	2
Kcnj4	2656	1
Srp54a	2144	1449
Cacna1s	6090	5
Cap2	1636	119
Exoc4	3506	962
Cdc123	1254	860
Cplx2	900	81
Cntn4	4609	65
Ptprn	2952	6689
Ecm1	1889	1612
Dusp6	2755	1483
Atp6v1f	642	1362
Rere	7665	3459
Lman1	1742	993
Map3k1	5166	367
Myt1l	4424	89
Vwf	8803	5732
Ppp1r12a	3301	1386
Cdk5r1	1192	94
Sdc3	4841	3584
Jdp2	881	244
Pgap2	2568	722
Aldh1a2	2244	2783
F2rl1	2979	224
Cgrrf1	1264	360
Dlgap2	3690	12
Kynu	1759	8
Efna5	768	18
Oplah	4003	2218
Lmnb1	2134	753
Gsr	1849	1095
Dnase1l3	1404	0
Ptpn6	2136	2254
Cyth1	1399	741
Cyth2	1564	1178
Cyth3	3473	430
St8sia4	1365	168
Trim28	2970	2846
Inpp4b	4392	56
Cga	667	0
Ceacam9	980	0
Trip10	1718	657
Pex12	2347	26
Acacb	7342	215
Pik3c2g	5957	21
Abcc5	5742	2779
Psmd10	527	113
Pip4k2a	3345	3192
Epb41l3	4530	1281
Ube2n	1488	609
Slc7a9	1739	14
Gp1bb	947	0
Sept5	3663	1051
B3gnt5	4209	83
Pcdha4	5241	46
Pcdha13	5251	18
Sh3gl2	1491	442
Lpar1	3294	2560
Kcnh6	3382	15
Cdh3	3458	21
Pcdha10	5337	3
Pcdha12	5250	8
Pcdha3	5226	22
Pcdha8	5247	1
Pcdhgc3	4556	1913
Pcdh12	4183	40
Rims2	5964	138
Magt1	1146	656
Mark1	2944	259
Polr2g	863	860
Kcnh2	3881	391
Eif2b4	1624	455
Mcf2l	4531	763
Nup155	4303	656
Il1r2	1379	59
Kcns1	2701	20
Crym	1201	476
Apbb3	2018	557
Ccr3	1308	8
Bin1	2397	2617
Ccr5	2473	806
Erp29	1092	3343
Sds	1273	15
Mmp12	1791	359
Ptf1a	1531	1
Slc25a20	1754	954
Lamc1	7636	7794
Spam1	2101	0
Mt3	376	1348
Nln	2680	1093
Rpl6	932	4258
RragB	2249	185
Rraga	1594	1346
Eif4e	2370	1474
Krt18	1369	15
Cdh17	3411	31
Rab28	1473	1089
Arl5a	1148	431
Arfrp1	926	444
Kcnj12	2260	47
Rps15a	435	3893
Cd52	534	1
Gjb4	2640	5
H3f3b	1654	6037
Myo1b	3609	567
Calb2	1438	234
Ptpn2	1458	585
Vip	1500	50
Nlgn2	3959	1327
Pdha2	1549	0
Bdh1	1617	457
Slc6a7	2721	23
Kcnc3	5258	520
Rab8a	1744	1663
Ppp2r2a	2350	1959
Kcnb2	3229	14
Scarb2	1983	3533
Zbtb7a	2790	793
B3gat1	2090	522
Cand1	4381	2743
Cuzd1	2262	1
Csde1	3734	2391
Hsd17b3	1111	5
Rgcc	890	257
Ctrl	795	13
Neu3	2290	51
Sh3bp5	2553	981
Vamp3	1683	2409
Tcea2	1151	299
Psmb6	773	0
Gas6	2538	3743
Cyp21a1	1963	4
Slc25a5	1200	3392
Enpp2	2825	6609
Acsl3	2769	1910
Serpinb5	2577	0
Barhl1	2391	8
Prdx1	885	5075
Ptpn12	3167	1534
Ppp2r2c	1340	255
Cntn1	3210	4240
Tra2b	1984	1947
Nudt1	861	106
Psmc4	1358	1908
Psmc1	1544	2867
P2ry6	2466	630
Pex6	3169	331
Slc26a2	2877	655
Rps6ka2	5396	1115
Tff1	462	0
Hrk	5071	41
Prpsap2	1579	781
Rhoa	585	6531
Nr0b2	1111	4
Chrd	3267	192
Pfkfb3	2148	1182
Epn1	2025	2569
Ebp	1055	355
Hnrnpu	3346	8478
Ppp2r1a	2208	4217
Hnrnpk	2563	7760
Lrrc7	5098	22
Csrp3	838	61
C9	2081	1
Sec22a	1635	347
Sept2	3193	8479
Tnfsf11	957	0
Ccl17	282	1
Keap1	3162	740
Xpnpep2	2827	4
St8sia2	1121	14
Gzmm	935	21
Chrna6	1755	3
Folh1	3009	226
Hadh	1659	633
Grifin	583	15
Gmpr	1433	591
Klhl41	2289	25
Wipf1	3859	3254
Il10ra	1814	397
Plscr1	1552	180
Smu1	1728	1111
Baiap2	1798	859
Decr1	1146	908
Ppat	4036	809
Ncr1	1268	2
Kif1b	6031	4940
Gpr37	3079	2118
Kif5b	2892	4783
Ccl22	1745	5
Ptpn23	5204	1437
Uba3	2170	1475
Pnliprp2	1527	0
Sv2b	5199	254
Mylk2	2727	0
Sv2a	3532	1622
Klf9	2508	597
Tmem158	999	42
Atp6v1b2	2694	7354
Socs2	907	220
Zfp37	3366	79
Atp2a1	3437	35
Rps23	510	4911
Slc8a2	3001	113
Slc8a3	4749	132
Ackr2	1687	5
Pcyt1a	1551	643
Echs1	1462	653
Reln	11462	5310
Npepps	4104	2688
Chst10	2630	289
Patj	7640	289
Ddit4l2	725	89
Chek1	2336	249
Wnt11	2582	35
Ryk	1785	865
Sox9	4030	493
Gli3	5026	206
Bmpr2	3869	990
Ppfia4	5852	291
Sytl4	2019	97
Gpr83	3646	97
Apbb1	2537	3509
Pip4k2c	3178	701
Atp5i	289	1005
Brinp1	2401	208
Nploc4	3690	1390
Gpr19	1520	185
Rab3d	2204	357
Abcc3	5144	672
Abcb6	2843	719
Ap2b1	5409	1430
Phkg2	1836	740
Napa	1504	1689
Gabrg1	1725	439
Gabra4	1840	27
Plcd4	2695	313
Dnm1	3200	1674
Caskin1	5910	480
Cacng3	948	31
Cacng4	984	181
Cacng5	828	4
Cacng6	783	0
Cacng7	828	358
Cacng8	1266	23
Dynll2	2324	3572
Fmod	2944	554
Nras	1300	1463
Psmb8	1086	612
Tacr2	2979	3
Lta	1340	0
Inhbb	3119	85
Chrm1	1383	0
Bpifa2f	818	0
Mmp16	3525	524
Sncb	1202	431
Nr2f2	1571	525
P2rx5	2401	40
Copb1	3333	2607
Cdkn1a	1860	816
Gale	1400	437
Manea	1389	238
Slco2b1	3790	1644
Dgka	3037	1467
Tubb4a	2081	17508
Nat8f5	1191	33
Cdk5	1163	589
Msmo1	1712	2307
Txnl1	1279	1603
Bnip3l	3199	2632
Il2rg	1586	369
As3mt	1608	425
Daxx	2453	519
Selenbp1	1620	0
Pde7b	1748	89
Faim	676	159
Hnrnph1	1932	4524
Bnip1	1106	284
Trpc5	2921	17
Elp1	4637	1021
Afap1	2891	967
Rcvrn	862	2
Higd1a	1415	696
Trim63	1842	35
Arf3	3286	457
Siah1	2086	310
Ddit4	1726	525
Ppp4r1	3699	1887
Slc28a3	2116	19
Paics	1966	1031
Ada	1395	431
Dhfr	760	256
Pdzk1ip1	770	2
Clec2d	702	6
Ppp1r14a	530	525
Serpinb7	1142	0
Khdrbs1	2628	2486
Faf1	2276	749
Ugt1a7c	2264	0
Cyp26a1	1727	12
Cfh	4250	11826
Il23a	1541	15
Coro1a	1600	2029
Sdf4	1431	3015
Skap2	1628	2235
Abcg8	4829	1
Slc36a1	1808	397
Anxa7	1861	2312
Hey2	2421	335
Dcbld2	2338	502
Trim9	3689	741
Lcp2	3384	2139
Casp12	1292	183
Ggt7	2574	599
Tmprss2	3135	17
Runx3	1230	35
Tnfrsf1b	2894	926
Eya2	1596	931
Sdha	2277	2915
Lef1	1194	134
Psmd9	1341	396
Hspb2	549	52
Rps13	527	3757
Acaa2	1616	1192
Rack1	1209	9144
Sycp2	4752	26
Slco1a6	2478	1
Gucy2d	3637	7
Acsl6	2563	854
Pacsin2	3174	2492
Lcn2	874	201
Galnt10	1812	439
Cygb	2112	351
Slc5a6	2981	745
Acot12	1706	2
Slc38a4	1917	20
Mark3	2700	1447
Asz1	1725	3
Fgf22	489	26
Fgf21	627	3
Fgf19	657	2
Fgf23	756	0
Cs	1498	2603
Acot8	1479	192
Adcy3	4611	365
Cdkn2b	2323	111
Kcnk15	2385	8
Fgf12	732	128
Fgf11	678	27
Fgf3	738	2
Tas1r3	2577	2
Dhrs9	1632	697
Pnma1	1786	14
Samsn1	1201	223
Adgrl3	5401	1064
Atp6v0c	1151	11218
Rasgrp4	2132	245
Hadha	2511	3571
Nphs2	1631	0
Palm	2650	1628
Mfn2	3869	940
Cdkn2c	1432	312
Sult2a1	1000	0
Mgea5	2751	1525
Cldn16	1514	0
Slco1a2	3622	1320
Atp2c1	4913	3461
Fgf6	627	0
Hrh4	1594	0
Dynlrb1	684	2310
Anp32b	1350	3057
Kcnh7	3807	4
Xpnpep1	2320	2473
Cav2	2477	1699
Map2k2	1366	1272
Pgc	1371	4
Hist1h1d	660	2
Fgf8	615	0
Numb	1778	409
Atp2b3	5080	169
Scn9a	9299	197
Zfp36	1808	1084
Sval2	435	0
Sval1	612	0
Gata3	1335	5
Hemgn	2520	7
Ces1d	1933	0
Slc6a20	1950	3305
Selenof	1521	5681
Gpnmb	2308	96894
Pecr	1171	296
Ddx39b	1690	4413
Adarb2	2720	99
Heph	4255	419
Ap3m2	1542	335
Olr1	3751	785
Prkcd	2690	1849
Grin3b	3164	103
Capn8	2411	1
Icmt	1750	359
Il24	1160	5
Prdm4	2554	543
Atxn10	1810	2905
Steap3	2663	430
Slc40a1	3236	119
Mutyh	1669	166
Tob1	2036	560
Khdrbs2	1962	30
Taf2	5042	814
Ndel1	2214	1397
Kcnj15	1486	24
Kcnq2	4158	187
Zfp111	2816	322
Naa35	2544	1338
Il4r	3498	2805
Crebbp	10102	928
Scpep1	2018	5925
Ucn2	895	144
Tmlhe	1492	249
Rbm14	3144	772
Zfp347	4513	449
Arntl2	1911	122
Stk17b	2159	464
Lfng	1837	826
Zdhhc7	2659	912
Serinc5	5408	3979
Tesk2	3026	242
Erg	1805	160
Mtdh	2231	758
Pik3ca	6393	1175
A1cf	1863	0
Abcb1a	4915	1105
Nap1l3	2798	283
Lonp1	2957	1896
Cry2	3967	991
Agpat4	1853	2536
Map4k3	4092	1211
Ilk	1686	3118
Rap2b	552	171
Abcc4	4489	686
Slco6b1	2560	0
Cysltr2	1397	25
Clcc1	3554	763
Necab2	1575	105
Bcl2a1	699	1668
Syf2	1274	994
Slc25a10	1916	815
Dkc1	1800	650
Chrna2	1931	13
Marf1	7617	873
Zfp483	2817	178
Ythdc1	2968	1177
Actn3	2868	22
Ppp1r14c	2772	109
Cyb5r4	2230	899
Hrg	1699	0
Klrk1	1158	13
Oprpn	1182	0
Mmp10	1703	17
Akap5	2700	22
Svs5	628	0
Rph3a	2656	397
Il11	1674	259
Fbxo32	1053	292
Sstr3	3882	26
Mmp3	1563	89
Dnph1	545	132
Tspan8	1166	601
Folr1	1279	66
Mob4	2495	845
Mmp13	2602	9
Pank4	2313	423
Ccr4	1083	0
Cd79b	1211	3
Cx3cr1	1326	1494
Cbwd1	1379	166
Rab3c	997	53
Wfdc18	440	1
Il13ra2	1915	4
Nkg7	798	2
Gtf3c1	6905	2006
Igsf6	2232	780
Rdh7	851	1
Usmg5	308	808
Ptpn21	5543	360
Ppp1r15a	2029	796
Sult1c2	3055	0
Hdgfl2	2157	1414
Hdgfl1	1995	0
Pla2g4a	2832	824
Mlxipl	2907	502
B3galt4	1576	83
Slc17a1	1404	0
Csf2rb	2894	1484
Atp5mc2	624	2911
Itfg1	3381	2961
Nat8b	904	0
Pcsk4	2445	56
Trak2	6014	6571
Mpc1	889	1672
Inpp5j	3323	288
Giot1	2556	207
Zbp1	1692	41
G3bp1	6548	2902
Cst6	835	179
Adap1	2361	970
Rasd2	3461	48
Angptl2	2130	520
Grp	866	10
Cdc25a	3419	409
